air_temp,cloud_opacity,precipitable_water,precipitation_rate,relative_humidity,wind_speed_10m,period_end,period
26,89,59.3,0,92,1.4,2021-03-28T23:00:00Z,PT60M
26,50.7,58.1,0,91.7,1.6,2021-03-29T00:00:00Z,PT60M
26,25.2,57.3,0,90.9,1.6,2021-03-29T01:00:00Z,PT60M
28,24.8,56.6,0.1,85.6,1.9,2021-03-29T02:00:00Z,PT60M
29,62.3,56,0.2,79.8,2.1,2021-03-29T03:00:00Z,PT60M
29,68.8,55.6,0.2,77,2.4,2021-03-29T04:00:00Z,PT60M
30,59.3,55.2,0.4,75.2,2.9,2021-03-29T05:00:00Z,PT60M
29,77.8,55.1,0.4,76.3,3,2021-03-29T06:00:00Z,PT60M
29,62.2,55.4,0.1,77.3,2.9,2021-03-29T07:00:00Z,PT60M
29,27.4,56.8,0.2,77,2.4,2021-03-29T08:00:00Z,PT60M
29,18.1,59,0.2,76.8,1.7,2021-03-29T09:00:00Z,PT60M
29,39.3,60.8,0.2,77.4,1.2,2021-03-29T10:00:00Z,PT60M
28,31,62.2,0.3,79.7,1.1,2021-03-29T11:00:00Z,PT60M
28,51.8,62.9,0.5,82.1,1.4,2021-03-29T12:00:00Z,PT60M
28,24.8,63.5,0.2,83.5,1.7,2021-03-29T13:00:00Z,PT60M
27,24,64.3,0.4,85.5,1.8,2021-03-29T14:00:00Z,PT60M
27,31.2,65.2,0.2,87.8,1.9,2021-03-29T15:00:00Z,PT60M
26,48.3,65.6,0,88.5,2,2021-03-29T16:00:00Z,PT60M
26,67.9,65.7,0,89,2,2021-03-29T17:00:00Z,PT60M
26,89.2,65.7,0,90.4,1.7,2021-03-29T18:00:00Z,PT60M
26,85.7,65.7,0,91.2,1.4,2021-03-29T19:00:00Z,PT60M
25,95.3,65.4,0,92,1.3,2021-03-29T20:00:00Z,PT60M
25,97,65.3,0,92.2,1.3,2021-03-29T21:00:00Z,PT60M
26,96.9,66.4,0,90.9,1.3,2021-03-29T22:00:00Z,PT60M
26,96.2,67.7,0,90.1,1.2,2021-03-29T23:00:00Z,PT60M
26,87.7,68.9,0.1,89.5,1,2021-03-30T00:00:00Z,PT60M
26,82.1,70.3,0.2,88,0.7,2021-03-30T01:00:00Z,PT60M
27,86.5,70.6,0.1,84.7,0.3,2021-03-30T02:00:00Z,PT60M
28,79,70.6,0.1,81.3,0.4,2021-03-30T03:00:00Z,PT60M
28,63.2,70.8,0.2,79.2,0.6,2021-03-30T04:00:00Z,PT60M
29,85.4,70.7,0.5,76.9,0.7,2021-03-30T05:00:00Z,PT60M
29,76,71.2,1.1,75.6,0.9,2021-03-30T06:00:00Z,PT60M
29,72.4,72.3,1,75,0.8,2021-03-30T07:00:00Z,PT60M
29,66.7,73.7,2.2,76.9,0.5,2021-03-30T08:00:00Z,PT60M
28,51.3,74.1,1.7,80.3,0.3,2021-03-30T09:00:00Z,PT60M
27,79.2,72.3,2.2,84,0.3,2021-03-30T10:00:00Z,PT60M
27,87.3,70.8,1.3,87.5,0.4,2021-03-30T11:00:00Z,PT60M
26,95.2,71,0.8,89,0.8,2021-03-30T12:00:00Z,PT60M
26,97,70.5,0.4,89.8,1.2,2021-03-30T13:00:00Z,PT60M
26,96.6,69,0.2,89.8,1.3,2021-03-30T14:00:00Z,PT60M
26,96.9,68.3,0.1,89.8,1.4,2021-03-30T15:00:00Z,PT60M
26,94.2,68.4,0.1,90.1,1.4,2021-03-30T16:00:00Z,PT60M
26,95.8,68.7,0,90.1,1.4,2021-03-30T17:00:00Z,PT60M
26,96.3,68.5,0,90.1,1.3,2021-03-30T18:00:00Z,PT60M
26,86.7,68.3,0.4,90.9,1.4,2021-03-30T19:00:00Z,PT60M
25,74.8,68,0.2,91.4,1.4,2021-03-30T20:00:00Z,PT60M
25,48.6,67.6,0.3,91.7,1.5,2021-03-30T21:00:00Z,PT60M
25,46.9,67.7,0.2,92.2,1.7,2021-03-30T22:00:00Z,PT60M
25,62.2,68.3,0.2,92.5,1.8,2021-03-30T23:00:00Z,PT60M
25,41,68.3,0.2,91.7,1.7,2021-03-31T00:00:00Z,PT60M
26,17.1,67.7,0.3,90.1,2,2021-03-31T01:00:00Z,PT60M
27,0,67.8,0.1,83.3,2.7,2021-03-31T02:00:00Z,PT60M
29,11.9,68,0.1,75.8,2.9,2021-03-31T03:00:00Z,PT60M
30,14.6,67.6,0.1,72.4,2.6,2021-03-31T04:00:00Z,PT60M
30,6.8,66.9,0.1,69.1,2.1,2021-03-31T05:00:00Z,PT60M
31,18.8,66.6,0.2,67.6,1.6,2021-03-31T06:00:00Z,PT60M
30,10.3,66.5,0.1,70.2,1.4,2021-03-31T07:00:00Z,PT60M
29,9.8,66.6,0.4,75,2.4,2021-03-31T08:00:00Z,PT60M
29,72.4,67.9,1.2,76.3,3.4,2021-03-31T09:00:00Z,PT60M
28,89.8,69.8,0.6,79.7,3.7,2021-03-31T10:00:00Z,PT60M
27,87.7,71.2,1,85,3.8,2021-03-31T11:00:00Z,PT60M
27,91.3,71.9,0.5,86.5,3.8,2021-03-31T12:00:00Z,PT60M
27,97,72.5,0.6,87.8,3.8,2021-03-31T13:00:00Z,PT60M
26,97,73.1,0.9,88.8,3.5,2021-03-31T14:00:00Z,PT60M
26,96.6,73.5,0.9,89,3.5,2021-03-31T15:00:00Z,PT60M
26,93.1,74.1,1.7,89,3.6,2021-03-31T16:00:00Z,PT60M
26,95.5,74.5,2.6,89.3,3.6,2021-03-31T17:00:00Z,PT60M
26,94.4,74.8,2.5,89.5,3.5,2021-03-31T18:00:00Z,PT60M
26,73.6,74.8,3.2,89.8,3.3,2021-03-31T19:00:00Z,PT60M
25,47.7,74.8,2.8,90.3,3.3,2021-03-31T20:00:00Z,PT60M
25,66.6,74.8,2.6,90.6,3.3,2021-03-31T21:00:00Z,PT60M
25,93.3,73.8,2.5,89.8,3.1,2021-03-31T22:00:00Z,PT60M
25,69.1,73,2.4,88.4,2.8,2021-03-31T23:00:00Z,PT60M
25,60.3,73.2,2.8,89,2.8,2021-04-01T00:00:00Z,PT60M
25,39.7,73.3,3.1,90.3,2.8,2021-04-01T01:00:00Z,PT60M
26,51.6,73,2.2,87.5,3,2021-04-01T02:00:00Z,PT60M
27,40.5,72,2.3,84.2,3.3,2021-04-01T03:00:00Z,PT60M
27,54.1,70.8,2.4,83.4,3.6,2021-04-01T04:00:00Z,PT60M
28,73.5,69.9,1.4,81.5,3.7,2021-04-01T05:00:00Z,PT60M
28,43.3,68.3,0.4,78.9,3.7,2021-04-01T06:00:00Z,PT60M
28,21.7,66.4,0.4,75.5,3.5,2021-04-01T07:00:00Z,PT60M
29,49.9,65.3,0.3,72.2,2.8,2021-04-01T08:00:00Z,PT60M
29,52.8,64.7,0.3,71.1,2.2,2021-04-01T09:00:00Z,PT60M
28,70.3,63.2,0.3,76,1.7,2021-04-01T10:00:00Z,PT60M
27,82.8,61.9,0.2,81.2,1.5,2021-04-01T11:00:00Z,PT60M
27,96.2,61.9,0.1,81,1.3,2021-04-01T12:00:00Z,PT60M
27,94.9,60.9,0.1,80.5,0.7,2021-04-01T13:00:00Z,PT60M
27,89.3,59,0,81.4,1,2021-04-01T14:00:00Z,PT60M
26,94.2,58.6,0,83.6,1.3,2021-04-01T15:00:00Z,PT60M
26,93.5,59.7,0,85.6,1.1,2021-04-01T16:00:00Z,PT60M
26,92.4,60.2,0,87.9,0.8,2021-04-01T17:00:00Z,PT60M
25,83.4,60.3,0,90,0.8,2021-04-01T18:00:00Z,PT60M
25,84.6,60.5,0.1,92,1,2021-04-01T19:00:00Z,PT60M
25,84.3,60.7,0,94.2,1.3,2021-04-01T20:00:00Z,PT60M
25,90.4,60.8,0,94.2,1.3,2021-04-01T21:00:00Z,PT60M
25,75.3,60.6,0,92.8,1.3,2021-04-01T22:00:00Z,PT60M
25,76.8,60.9,0,92.5,1.3,2021-04-01T23:00:00Z,PT60M
25,40.6,61.5,0,91.4,1.4,2021-04-02T00:00:00Z,PT60M
26,14.7,61.5,0,89,1.5,2021-04-02T01:00:00Z,PT60M
27,4.4,61.9,0,81.1,1.5,2021-04-02T02:00:00Z,PT60M
29,0.5,62.2,0,72.3,1.3,2021-04-02T03:00:00Z,PT60M
30,8.1,62.1,0,67.7,1.1,2021-04-02T04:00:00Z,PT60M
30,0,61.9,0.1,63.5,0.9,2021-04-02T05:00:00Z,PT60M
31,0,61.7,0.1,61.1,1.4,2021-04-02T06:00:00Z,PT60M
31,0,61.7,0,59.9,2.1,2021-04-02T07:00:00Z,PT60M
31,0.4,61.7,0,59.9,2.6,2021-04-02T08:00:00Z,PT60M
31,13,61.7,0,61.1,3,2021-04-02T09:00:00Z,PT60M
30,40.5,61.5,0,64.8,2.6,2021-04-02T10:00:00Z,PT60M
29,35.9,61.8,0,67.9,2,2021-04-02T11:00:00Z,PT60M
29,52.4,62.4,0,68.1,2,2021-04-02T12:00:00Z,PT60M
29,35.5,62.7,0,70.5,2,2021-04-02T13:00:00Z,PT60M
28,56.2,62.6,0,75,1.9,2021-04-02T14:00:00Z,PT60M
28,42.4,62.9,0,79.1,1.7,2021-04-02T15:00:00Z,PT60M
27,72,63.8,0.1,81.7,1.4,2021-04-02T16:00:00Z,PT60M
26,91.9,64.5,0.6,85.9,0.7,2021-04-02T17:00:00Z,PT60M
25,96.8,65.5,0.6,89.5,0.7,2021-04-02T18:00:00Z,PT60M
25,97,66.4,0.6,90.9,1.6,2021-04-02T19:00:00Z,PT60M
25,97,67,0.8,91.9,1.9,2021-04-02T20:00:00Z,PT60M
25,97,67.4,1,92.5,1.9,2021-04-02T21:00:00Z,PT60M
25,97,67.6,0.4,91.7,1.7,2021-04-02T22:00:00Z,PT60M
25,97,68,0.1,91.1,1.4,2021-04-02T23:00:00Z,PT60M
25,83.2,69,0.6,91.7,0.9,2021-04-03T00:00:00Z,PT60M
25,75.5,70.3,0.9,92,0.7,2021-04-03T01:00:00Z,PT60M
26,77.6,71.4,0.9,90.6,0.7,2021-04-03T02:00:00Z,PT60M
26,76.9,71.6,1,88.5,1.6,2021-04-03T03:00:00Z,PT60M
26,66.5,70.9,2.1,88,2.3,2021-04-03T04:00:00Z,PT60M
27,76.6,69.4,0.6,85.7,2.1,2021-04-03T05:00:00Z,PT60M
28,59.7,67.1,1.5,83,1.6,2021-04-03T06:00:00Z,PT60M
28,58.9,64.8,0.2,80.4,1.2,2021-04-03T07:00:00Z,PT60M
28,72.8,64,0.2,78.9,1.3,2021-04-03T08:00:00Z,PT60M
28,52.7,64.4,0.1,79.6,1.3,2021-04-03T09:00:00Z,PT60M
28,55.9,64.5,0.1,81.1,0.7,2021-04-03T10:00:00Z,PT60M
28,78.3,65.4,0.2,82.5,0.6,2021-04-03T11:00:00Z,PT60M
27,88.3,66.8,1.1,83.5,1.1,2021-04-03T12:00:00Z,PT60M
27,94.7,67.6,1.4,85.4,1.1,2021-04-03T13:00:00Z,PT60M
27,73.7,68.1,0.3,87.7,1,2021-04-03T14:00:00Z,PT60M
26,31.3,68.3,0.8,89.8,0.9,2021-04-03T15:00:00Z,PT60M
26,33.9,68.6,2.3,90.4,0.4,2021-04-03T16:00:00Z,PT60M
25,36.7,68.8,1.3,91.2,0.5,2021-04-03T17:00:00Z,PT60M
25,45.3,68.7,1,92.2,1.1,2021-04-03T18:00:00Z,PT60M
25,33,68.3,1,92.5,1.5,2021-04-03T19:00:00Z,PT60M
25,49.3,67.5,0.8,92.5,1.4,2021-04-03T20:00:00Z,PT60M
25,54,66.7,0.4,92.2,1.1,2021-04-03T21:00:00Z,PT60M
25,66.2,65.7,0.2,92.2,0.9,2021-04-03T22:00:00Z,PT60M
25,77.6,65.3,0.1,92.5,0.6,2021-04-03T23:00:00Z,PT60M
25,66.7,65.4,0.2,92.5,0.6,2021-04-04T00:00:00Z,PT60M
26,38.5,65.5,0.4,91.2,0.6,2021-04-04T01:00:00Z,PT60M
27,35,66.2,0.5,86.7,1.2,2021-04-04T02:00:00Z,PT60M
28,57.8,66.9,0.6,83.3,2.3,2021-04-04T03:00:00Z,PT60M
28,62.3,67.1,0.7,82.3,3.3,2021-04-04T04:00:00Z,PT60M
29,84.4,67.6,1.3,80.5,3.8,2021-04-04T05:00:00Z,PT60M
29,55.6,67.8,2.1,79.6,4.3,2021-04-04T06:00:00Z,PT60M
29,54,67.9,0.6,79.3,3.8,2021-04-04T07:00:00Z,PT60M
29,29.2,67.6,0.8,78.6,2.2,2021-04-04T08:00:00Z,PT60M
28,43.4,67.2,0.2,78.7,1.1,2021-04-04T09:00:00Z,PT60M
28,43.4,67.2,0.2,79.7,0.9,2021-04-04T10:00:00Z,PT60M
28,79.3,67.8,1.5,82.3,1.5,2021-04-04T11:00:00Z,PT60M
28,95.1,68.5,2,85,1.6,2021-04-04T12:00:00Z,PT60M
27,95.2,68.9,1.3,86.2,1.5,2021-04-04T13:00:00Z,PT60M
27,96.8,69.2,0.7,88,1.5,2021-04-04T14:00:00Z,PT60M
26,96.8,69.4,0.3,89.1,1.1,2021-04-04T15:00:00Z,PT60M
26,96.7,69,0.2,89,0.6,2021-04-04T16:00:00Z,PT60M
26,96.7,68.2,0.1,89.8,0.5,2021-04-04T17:00:00Z,PT60M
26,96.7,67.5,0,90.6,0.4,2021-04-04T18:00:00Z,PT60M
26,96.8,67,0.6,91.7,0.2,2021-04-04T19:00:00Z,PT60M
25,94.6,66.9,0.8,92.5,0.4,2021-04-04T20:00:00Z,PT60M
25,96.7,67.1,0.7,92.5,0.8,2021-04-04T21:00:00Z,PT60M
25,95.9,66.5,0.4,92.2,0.8,2021-04-04T22:00:00Z,PT60M
25,96.6,65.7,0.2,92.2,0.4,2021-04-04T23:00:00Z,PT60M
25,61,65.4,0.1,92,0.5,2021-04-05T00:00:00Z,PT60M
26,41,65.2,0,90.3,0.6,2021-04-05T01:00:00Z,PT60M
26,45.3,64.6,0,87.5,0.3,2021-04-05T02:00:00Z,PT60M
27,47.4,63.8,0,84.2,0.2,2021-04-05T03:00:00Z,PT60M
28,38.9,63.6,0.1,81.3,0.7,2021-04-05T04:00:00Z,PT60M
29,43.3,64.1,0.1,76.7,1.6,2021-04-05T05:00:00Z,PT60M
29,30.9,64.9,0.2,72.8,2.4,2021-04-05T06:00:00Z,PT60M
30,34.6,65.5,0.4,72.3,2.7,2021-04-05T07:00:00Z,PT60M
30,33.7,65.5,0.4,72.3,2.8,2021-04-05T08:00:00Z,PT60M
29,42.6,66,0.2,72.3,2.3,2021-04-05T09:00:00Z,PT60M
29,51.7,65.3,0.7,74.2,1.7,2021-04-05T10:00:00Z,PT60M
28,80.7,63.9,0.1,76.9,1.3,2021-04-05T11:00:00Z,PT60M
28,77.7,63.7,0,78.2,1.4,2021-04-05T12:00:00Z,PT60M
28,78.5,63.5,0.1,79.4,1.7,2021-04-05T13:00:00Z,PT60M
27,82,63.9,0.2,81.5,1.5,2021-04-05T14:00:00Z,PT60M
27,83,64.9,0.2,83.4,1.4,2021-04-05T15:00:00Z,PT60M
27,53.9,65.9,0.1,84.6,1.7,2021-04-05T16:00:00Z,PT60M
26,31.8,66,0.1,85.4,2.2,2021-04-05T17:00:00Z,PT60M
26,47.2,65.8,0.1,85.1,2.4,2021-04-05T18:00:00Z,PT60M
26,48.1,65.2,0,85.8,2.1,2021-04-05T19:00:00Z,PT60M
25,61.3,64.4,0,87.1,2,2021-04-05T20:00:00Z,PT60M
25,47.1,64.2,0.1,87.9,2.1,2021-04-05T21:00:00Z,PT60M
25,26.7,63.9,0.6,88.7,2.1,2021-04-05T22:00:00Z,PT60M
25,41.1,63.8,0.6,88.4,2.2,2021-04-05T23:00:00Z,PT60M
25,20.2,63,0.3,88.4,2,2021-04-06T00:00:00Z,PT60M
26,4.5,62.2,0.1,87.4,2.1,2021-04-06T01:00:00Z,PT60M
27,0.6,62.2,0.2,81.8,2.7,2021-04-06T02:00:00Z,PT60M
29,1.5,62.1,0.3,77.6,3.5,2021-04-06T03:00:00Z,PT60M
29,9.1,61.9,0.2,77,3.9,2021-04-06T04:00:00Z,PT60M
30,23.4,62.1,0.1,72.2,4,2021-04-06T05:00:00Z,PT60M
31,14.7,62.9,0.1,67.5,4.1,2021-04-06T06:00:00Z,PT60M
31,3.7,63.8,0.1,66.2,4.2,2021-04-06T07:00:00Z,PT60M
30,16.3,64.7,0.8,67.7,4.3,2021-04-06T08:00:00Z,PT60M
30,30.9,65.3,0,69.9,4.1,2021-04-06T09:00:00Z,PT60M
29,35.4,64.8,0,70.6,3.6,2021-04-06T10:00:00Z,PT60M
29,82.7,64.1,0,71.6,3.1,2021-04-06T11:00:00Z,PT60M
28,76.5,63.8,0,73.3,3,2021-04-06T12:00:00Z,PT60M
28,37.2,63.4,0,75.4,3,2021-04-06T13:00:00Z,PT60M
28,46.3,63.1,0,77,3.4,2021-04-06T14:00:00Z,PT60M
27,67.5,62.9,0,78.3,4.1,2021-04-06T15:00:00Z,PT60M
27,94.9,62.9,0,79.5,4.3,2021-04-06T16:00:00Z,PT60M
27,94.2,63.4,0,80.9,4.1,2021-04-06T17:00:00Z,PT60M
26,82.9,64.5,0,82.3,3.6,2021-04-06T18:00:00Z,PT60M
26,64.1,65.6,0.1,83.6,3.4,2021-04-06T19:00:00Z,PT60M
26,94.2,65.6,0.1,85.1,3.6,2021-04-06T20:00:00Z,PT60M
26,95,65.2,0,86.1,3.8,2021-04-06T21:00:00Z,PT60M
26,71.4,66.6,0,87.7,3.7,2021-04-06T22:00:00Z,PT60M
26,71,68.5,0,89.3,3.5,2021-04-06T23:00:00Z,PT60M
26,55.9,68.6,0,88.7,3.6,2021-04-07T00:00:00Z,PT60M
26,85.4,68.5,0.2,87.4,3.6,2021-04-07T01:00:00Z,PT60M
27,74.5,68,0.3,82.7,3.8,2021-04-07T02:00:00Z,PT60M
28,72.6,67.4,0.4,78.9,4,2021-04-07T03:00:00Z,PT60M
28,57.2,67,0.4,77.3,4.2,2021-04-07T04:00:00Z,PT60M
29,44.2,66.9,0.8,74.9,4.5,2021-04-07T05:00:00Z,PT60M
29,44.7,67,0.9,73.8,4.6,2021-04-07T06:00:00Z,PT60M
29,44.6,67.1,0.2,73.6,4.5,2021-04-07T07:00:00Z,PT60M
29,24,67,0.9,73.8,4.4,2021-04-07T08:00:00Z,PT60M
29,38.9,66.9,0.2,74.4,4.1,2021-04-07T09:00:00Z,PT60M
28,38.2,65.4,0.1,75.3,3.4,2021-04-07T10:00:00Z,PT60M
28,71.8,63.4,0,75.6,2.8,2021-04-07T11:00:00Z,PT60M
27,86.3,62.3,0,76.5,2.7,2021-04-07T12:00:00Z,PT60M
27,46.6,61.4,0,77.6,2.7,2021-04-07T13:00:00Z,PT60M
27,53.9,60.7,0,79.7,2.6,2021-04-07T14:00:00Z,PT60M
26,57.8,60.2,0,81.4,2.6,2021-04-07T15:00:00Z,PT60M
26,59.8,60.4,0,81.8,2.6,2021-04-07T16:00:00Z,PT60M
26,55.8,60.8,0,83.8,2.6,2021-04-07T17:00:00Z,PT60M
26,47.2,60.3,0,85.6,2.6,2021-04-07T18:00:00Z,PT60M
26,30.4,59,0,86.6,2.8,2021-04-07T19:00:00Z,PT60M
26,25.9,57.7,0,87.2,3,2021-04-07T20:00:00Z,PT60M
26,25.2,56.7,0,86.9,2.9,2021-04-07T21:00:00Z,PT60M
26,23.4,55,0,87.7,2.9,2021-04-07T22:00:00Z,PT60M
26,23.3,53.8,0,88.7,3.1,2021-04-07T23:00:00Z,PT60M
26,4.7,53.9,0,88.2,3.4,2021-04-08T00:00:00Z,PT60M
26,0,54.3,0,86.4,3.5,2021-04-08T01:00:00Z,PT60M
28,0,54.9,0.2,78.1,4.2,2021-04-08T02:00:00Z,PT60M
30,0.7,55.4,0.4,71.1,5.2,2021-04-08T03:00:00Z,PT60M
30,20.1,55.5,0.2,71.1,5.4,2021-04-08T04:00:00Z,PT60M
30,20,55.5,0.1,71.4,5.3,2021-04-08T05:00:00Z,PT60M
31,26.3,55.5,0.1,71,5.2,2021-04-08T06:00:00Z,PT60M
31,34.3,55.5,0.1,71,5.1,2021-04-08T07:00:00Z,PT60M
30,22.2,55.2,0,71.6,5.1,2021-04-08T08:00:00Z,PT60M
30,10.1,54.5,0,72.3,4.8,2021-04-08T09:00:00Z,PT60M
30,14.9,53.3,0,72.1,4,2021-04-08T10:00:00Z,PT60M
29,44.5,52.6,0,72.9,3.1,2021-04-08T11:00:00Z,PT60M
28,67.4,53,0,75.3,2.7,2021-04-08T12:00:00Z,PT60M
28,65.7,53.8,0,78,2.2,2021-04-08T13:00:00Z,PT60M
27,44.9,54.3,0,81.3,1.9,2021-04-08T14:00:00Z,PT60M
27,61.6,54.7,0,84.2,1.7,2021-04-08T15:00:00Z,PT60M
27,57.6,55.3,0,85.2,1.6,2021-04-08T16:00:00Z,PT60M
26,36.1,56,0.2,86.4,1.6,2021-04-08T17:00:00Z,PT60M
26,31.6,57,0.6,88.7,1.6,2021-04-08T18:00:00Z,PT60M
26,56.2,57.9,0.2,89.3,1.6,2021-04-08T19:00:00Z,PT60M
26,78.3,57.6,0.1,89.3,1.5,2021-04-08T20:00:00Z,PT60M
25,62.6,56.3,0,90.3,1.3,2021-04-08T21:00:00Z,PT60M
25,61.6,55.7,0,90.3,1.3,2021-04-08T22:00:00Z,PT60M
25,61,55.8,0,90,1.2,2021-04-08T23:00:00Z,PT60M
25,23.4,55.7,0,90,1.2,2021-04-09T00:00:00Z,PT60M
26,19.4,55.7,0.1,89.3,0.9,2021-04-09T01:00:00Z,PT60M
27,11.6,56.2,0.1,82.8,0.8,2021-04-09T02:00:00Z,PT60M
29,28.9,56.9,0.3,77.2,2.1,2021-04-09T03:00:00Z,PT60M
29,19.1,57.1,0.1,77.9,2.9,2021-04-09T04:00:00Z,PT60M
30,1.1,56.9,0.1,77.7,3.4,2021-04-09T05:00:00Z,PT60M
30,0,56.7,0.1,75.8,3.8,2021-04-09T06:00:00Z,PT60M
30,0,56.6,0.2,75.1,4,2021-04-09T07:00:00Z,PT60M
30,0,56.6,0.1,75.8,4,2021-04-09T08:00:00Z,PT60M
30,0,56.8,0.3,75.8,3.4,2021-04-09T09:00:00Z,PT60M
29,0.4,56.2,0,76.1,2.2,2021-04-09T10:00:00Z,PT60M
29,33,56.2,0,76,1.2,2021-04-09T11:00:00Z,PT60M
29,57.5,57.3,0,75.8,1.1,2021-04-09T12:00:00Z,PT60M
28,66.9,58.9,0.3,79,1.4,2021-04-09T13:00:00Z,PT60M
27,69.9,60.5,0.1,83.2,1.3,2021-04-09T14:00:00Z,PT60M
27,71.7,61.9,1.4,86.2,1,2021-04-09T15:00:00Z,PT60M
26,51.3,62.5,1.1,88.2,1,2021-04-09T16:00:00Z,PT60M
26,35.6,62,0.1,88.8,0.8,2021-04-09T17:00:00Z,PT60M
26,49.2,61.6,0,88.7,0.5,2021-04-09T18:00:00Z,PT60M
26,61.1,61.2,0.2,89.3,0.5,2021-04-09T19:00:00Z,PT60M
25,38.7,60.6,0,90.6,0.2,2021-04-09T20:00:00Z,PT60M
25,71.1,60.3,0.2,91.9,0.1,2021-04-09T21:00:00Z,PT60M
25,85.5,61.4,0.3,91.9,0.3,2021-04-09T22:00:00Z,PT60M
25,86.2,62.5,0.7,91.7,0.4,2021-04-09T23:00:00Z,PT60M
25,50.8,62.4,0,91.7,0.6,2021-04-10T00:00:00Z,PT60M
25,54.1,62.7,0.1,90.1,0.5,2021-04-10T01:00:00Z,PT60M
27,48.3,63.4,0.4,84.4,0.7,2021-04-10T02:00:00Z,PT60M
28,21.4,63.5,0.1,79.6,1.3,2021-04-10T03:00:00Z,PT60M
29,0,63.7,0.2,77.1,1.8,2021-04-10T04:00:00Z,PT60M
29,12.9,64.2,0.8,73.6,2,2021-04-10T05:00:00Z,PT60M
30,2.2,64.1,0.4,72,2.1,2021-04-10T06:00:00Z,PT60M
30,1.8,62.9,0.8,72.6,2.3,2021-04-10T07:00:00Z,PT60M
30,0,62.1,0.1,72.4,2.3,2021-04-10T08:00:00Z,PT60M
30,0.6,62.5,0.1,71.7,2.2,2021-04-10T09:00:00Z,PT60M
29,21,63.4,0.8,73.6,2,2021-04-10T10:00:00Z,PT60M
28,67.7,63.9,0.2,76.6,1.6,2021-04-10T11:00:00Z,PT60M
28,68.9,64.1,0.1,78.4,1.5,2021-04-10T12:00:00Z,PT60M
27,52,65.2,0.7,81.5,1.9,2021-04-10T13:00:00Z,PT60M
27,53.3,65.8,0.7,83.9,2,2021-04-10T14:00:00Z,PT60M
27,66,65.5,0,84.1,1.6,2021-04-10T15:00:00Z,PT60M
26,88.5,65.2,0,84.9,1.3,2021-04-10T16:00:00Z,PT60M
26,86,64.7,0.1,86.1,1.3,2021-04-10T17:00:00Z,PT60M
26,65.5,64.1,0.5,87.9,1.3,2021-04-10T18:00:00Z,PT60M
25,72,63.5,0.1,88.4,1.2,2021-04-10T19:00:00Z,PT60M
25,71.6,63,0.1,89.2,1.1,2021-04-10T20:00:00Z,PT60M
25,64.4,62.5,0.1,90.6,1.2,2021-04-10T21:00:00Z,PT60M
25,68.2,61.4,0.1,91.4,1.4,2021-04-10T22:00:00Z,PT60M
25,65.5,61.1,0.1,92.5,1.1,2021-04-10T23:00:00Z,PT60M
25,21,61.3,0.1,92,1.2,2021-04-11T00:00:00Z,PT60M
26,22.5,60.9,0.1,90.4,1.4,2021-04-11T01:00:00Z,PT60M
28,35,60.5,0,83.1,1.3,2021-04-11T02:00:00Z,PT60M
29,6.2,60.2,0,74.3,1.1,2021-04-11T03:00:00Z,PT60M
30,10.4,60.5,0.1,71.1,0.7,2021-04-11T04:00:00Z,PT60M
30,0.5,61.5,0.1,69.9,1.2,2021-04-11T05:00:00Z,PT60M
31,0,62.3,0.1,69.4,2,2021-04-11T06:00:00Z,PT60M
31,0.8,62.9,0.4,69.4,2.1,2021-04-11T07:00:00Z,PT60M
30,56.3,63.1,1.6,72.2,1.7,2021-04-11T08:00:00Z,PT60M
28,79.9,63.8,1.2,75.7,1.9,2021-04-11T09:00:00Z,PT60M
27,69.7,63,0.7,79.1,2.2,2021-04-11T10:00:00Z,PT60M
27,63.1,61.3,0.1,82.6,2.1,2021-04-11T11:00:00Z,PT60M
27,48.4,60.7,0,83.4,1.8,2021-04-11T12:00:00Z,PT60M
27,31.5,60,0,82.9,1.4,2021-04-11T13:00:00Z,PT60M
26,29.8,59.4,0,84.9,1.1,2021-04-11T14:00:00Z,PT60M
26,31.1,59.1,0,87.7,1.2,2021-04-11T15:00:00Z,PT60M
26,50.4,58.9,0,88.5,1.3,2021-04-11T16:00:00Z,PT60M
25,60.6,58.7,0.1,89,1.4,2021-04-11T17:00:00Z,PT60M
25,77.2,58.4,0,89.8,1.5,2021-04-11T18:00:00Z,PT60M
25,75.5,58,0,90.3,1.6,2021-04-11T19:00:00Z,PT60M
25,82,57.9,0,90.6,1.5,2021-04-11T20:00:00Z,PT60M
25,74.2,57.9,0,90.3,1.4,2021-04-11T21:00:00Z,PT60M
25,71.8,56.5,0,91.9,1.5,2021-04-11T22:00:00Z,PT60M
24,90.1,55.2,0,94.7,1.6,2021-04-11T23:00:00Z,PT60M
24,29.3,55.4,0,93.9,1.7,2021-04-12T00:00:00Z,PT60M
25,0.2,55.4,0,90.8,1.7,2021-04-12T01:00:00Z,PT60M
27,5.8,55.3,0,82.5,1.4,2021-04-12T02:00:00Z,PT60M
29,3.3,55.2,0,75.1,1.1,2021-04-12T03:00:00Z,PT60M
29,0.2,55.3,0.1,72.8,0.8,2021-04-12T04:00:00Z,PT60M
30,9.5,55.8,0,70.5,0.7,2021-04-12T05:00:00Z,PT60M
30,10.2,56.5,0.1,69.5,0.9,2021-04-12T06:00:00Z,PT60M
30,0,57,0,69.9,1.3,2021-04-12T07:00:00Z,PT60M
